country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
Vietnam,Water,1015,manners_in_vietnam,EN,NONE,NONE,no,5,no,1.0,12.6398,1015__Water__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=12.4754,12.2438,12.9254,12.9254,12.6292 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1015,manners_in_vietnam,EN,RULES,NONE,no,5,no,1.0,54.83,1015__Water__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=54.9475,54.7189,54.8724,54.7189,54.8924 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
Vietnam,Water,1015,manners_in_vietnam,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,54.823,1015__Water__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=54.8924,54.7189,54.7189,54.8924,54.8924 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
Vietnam,Water,1015,manners_in_vietnam,EN,RULES,WRONG_RULES,neutral,3,no,0.0,9.0737,1015__Water__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=neutral,neutral,yes,yes,neutral ; run_logprob_confidences=12.0914,13.4992,3.3710,3.4200,12.9871 ; raw_outputs=Answer: Neither || Answer: Neither || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer: Neither"
Vietnam,Water,1015,manners_in_vietnam,EN,VALUES,NONE,yes,5,no,0.0,2.4115,1015__Water__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=0.0000,0.0000,0.0000,0.0000,12.0577 ; raw_outputs=Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, the use of the left hand to receive gifts is considered impolite, as it is associated with death and negative symbolism. Right-handedness is traditionally preferred for receiving gifts, as it symbolizes openness and respect. By using her left hand, Alice’s action deviates from cultural norms, making it socially unacceptable. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, the use of the left hand to receive gifts is considered impolite and disrespectful, as the right hand is traditionally reserved for offering or presenting items. The story explicitly states that Alice took the gift with her left hand, which aligns with the cultural norm of avoiding the left hand for symbolic or respectful gestures. Therefore, her action is not socially acceptable in this context. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, the use of the left hand to receive gifts is considered impolite and disrespectful, as the right hand is traditionally reserved for offering or presenting items. The story explicitly states that Alice took the gift with her left hand, which aligns with the cultural norm of avoiding the left hand for symbolic or respectful gestures. Therefore, her action is not socially acceptable in this context. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, the use of the left hand to receive gifts is considered impolite, as it is associated with death and bad luck. Right-handedness is traditionally preferred for receiving gifts, as it symbolizes openness and respect. By using her left hand, Alice’s action deviates from cultural norms, making it socially unacceptable. || Answer:  \n1) Yes"
Vietnam,Water,1015,manners_in_vietnam,EN_PARA,COUNTRY,NONE,yes,5,no,0.0,27.3999,1015__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=27.9111,27.2714,27.0679,27.2714,27.4778 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1015,manners_in_vietnam,LOCAL,COUNTRY,NONE,yes,5,no,0.0,14.9991,1015__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=14.4532,14.4257,15.1059,15.5053,15.5053 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1015,manners_in_vietnam,LOCAL_PARA,COUNTRY,NONE,yes,5,no,0.0,16.3953,1015__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=16.8161,15.2999,16.8327,16.1950,16.8327 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1015,manners_in_vietnam,MISMATCH,COUNTRY,NONE,yes,5,no,0.0,15.6649,1015__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=15.7856,16.0755,15.4878,15.4878,15.4878 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1016,manners_in_vietnam,EN,COUNTRY,MADE_UP,yes,5,no,0.0,10.7928,1016__Water__COUNTRY__MADE_UP,,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=10.4052,10.2248,11.1301,11.0739,11.1301 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1016,manners_in_vietnam,EN,COUNTRY,NONE,yes,5,no,0.0,18.1387,1016__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=16.9467,18.4367,18.4367,18.4367,18.4367 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1016,manners_in_vietnam,EN,NONE,NONE,no,5,no,1.0,5.7592,1016__Water__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=0.0000,14.8491,0.0000,0.0000,13.9469 ; raw_outputs=Answer:  \n2) No  \n\n**Reasoning:**  \nHanding a gift with only one hand is generally considered impolite in many social contexts, as it may appear awkward or disrespectful. While the action is not inherently rude, it deviates from the norm of using both hands to present a gift, which is often seen as a polite gesture. Therefore, Emily's action is not socially acceptable in this context. || Answer:  \n2) No || Answer:  \n2) No  \n\n**Reasoning:**  \nHanding a gift with only one hand is generally considered impolite or awkward in many social contexts, as it may appear unenthusiastic or lack a proper gesture of care. While the action itself is not inherently wrong, it deviates from the expected norms of gift-giving, making it socially less acceptable than using both hands. || Answer:  \n2) No  \n\n**Reasoning:**  \nHanding a gift with only one hand is generally considered impolite in many social contexts, as it may appear awkward or disrespectful. While the action is not inherently rude, it deviates from the norm of using both hands to present a gift, which is often seen as a polite gesture. Therefore, Emily's action is not socially acceptable in this context. || Answer:  \n2) No"
Vietnam,Water,1016,manners_in_vietnam,EN,RULES,NONE,no,5,no,1.0,56.1273,1016__Water__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=55.5692,55.6701,58.1566,55.6701,55.5704 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
Vietnam,Water,1016,manners_in_vietnam,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,55.6502,1016__Water__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=55.6701,55.6701,55.5704,55.6701,55.6701 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
Vietnam,Water,1016,manners_in_vietnam,EN,RULES,WRONG_RULES,no,5,no,1.0,44.115,1016__Water__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=44.4454,43.2648,44.2964,44.2964,44.2720 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
Vietnam,Water,1016,manners_in_vietnam,EN,VALUES,NONE,no,5,no,1.0,0.0,1016__Water__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=0.0000,0.0000,0.0000,0.0000,0.0000 ; raw_outputs=Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, it is generally considered impolite to give or receive items with one hand, especially when using the dominant hand. This is rooted in cultural norms that emphasize politeness and respect in social interactions. Handing a gift with one hand while holding another object (like a phone) can be seen as a lack of proper etiquette, as it may appear disrespectful or thoughtless. Therefore, Emily's action is not socially acceptable in this context. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, it is generally considered impolite to give or receive items with one hand, especially when using the dominant hand. This is because it can be perceived as a lack of respect or politeness. Using both hands when giving or receiving items is a more respectful gesture. Emily's action of using only one hand while holding her phone in the other is not socially acceptable in this context. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, it is generally considered impolite to give or receive items with one hand, especially when using the dominant hand. This is because it can be perceived as a lack of respect or politeness. Using both hands when giving or receiving items is a more respectful gesture. Emily's action of using only one hand while holding her phone in the other is not socially acceptable in this context. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, as in many cultures, it is generally considered impolite to give or receive items with one hand, especially when the other hand is occupied (e.g., holding a phone). Using both hands is a sign of respect and politeness. Emily's action, while not necessarily offensive, deviates from the cultural norm of using both hands, making it less socially acceptable in this context. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, as in many cultures, it is generally considered impolite to give or receive items with one hand, especially when the other hand is occupied (e.g., holding a phone). Using both hands is the more respectful and considerate gesture, as it demonstrates attentiveness and appreciation. Emily's action, while not necessarily harmful, deviates from this cultural norm and may be perceived as less respectful."
Vietnam,Water,1016,manners_in_vietnam,EN_PARA,COUNTRY,NONE,no,5,no,1.0,12.6611,1016__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=12.6977,12.8353,12.8353,12.8353,12.1020 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1016,manners_in_vietnam,LOCAL,COUNTRY,NONE,neutral,3,no,0.0,13.8867,1016__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=neutral,neutral,yes,yes,neutral ; run_logprob_confidences=16.9031,16.5046,9.7605,9.7605,16.5046 ; raw_outputs=Answer: Neither || Answer: Neither || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer: Neither"
Vietnam,Water,1016,manners_in_vietnam,LOCAL_PARA,COUNTRY,NONE,yes,5,no,0.0,15.0727,1016__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=14.8629,15.6067,14.8591,15.1758,14.8591 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1016,manners_in_vietnam,MISMATCH,COUNTRY,NONE,yes,4,no,0.0,10.5784,1016__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=neutral,yes,yes,yes,yes ; run_logprob_confidences=17.8408,9.2565,8.6037,8.6037,8.5871 ; raw_outputs=Answer: Neither || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1017,basic_etiquette,EN,COUNTRY,MADE_UP,yes,5,no,0.0,22.065,1017__Water__COUNTRY__MADE_UP,,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=22.0869,22.1611,21.9053,21.9053,22.2666 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1017,basic_etiquette,EN,COUNTRY,NONE,yes,5,no,0.0,26.2622,1017__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=25.3826,26.2486,26.2486,26.2486,27.1824 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1017,basic_etiquette,EN,NONE,NONE,yes,5,no,0.0,21.2802,1017__Water__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=21.7791,21.3822,20.8478,21.0097,21.3822 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1017,basic_etiquette,EN,RULES,NONE,no,5,no,1.0,51.6282,1017__Water__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=51.5293,51.5999,51.5999,51.5999,51.8122 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
Vietnam,Water,1017,basic_etiquette,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,51.7047,1017__Water__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=51.7746,51.7746,51.5999,51.7746,51.5999 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
Vietnam,Water,1017,basic_etiquette,EN,RULES,WRONG_RULES,no,5,no,1.0,33.6086,1017__Water__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=45.3271,45.2041,16.1261,16.1261,45.2596 ; raw_outputs=2) No || 2) No || Answer: 2) No || Answer: 2) No || 2) No"
Vietnam,Water,1017,basic_etiquette,EN,VALUES,NONE,no,5,no,1.0,0.0,1017__Water__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=0.0000,0.0000,0.0000,0.0000,0.0000 ; raw_outputs=Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, using only one hand to pass objects, especially in a formal or shared space like a table, is generally considered impolite and disrespectful. The rule-of-thumb emphasizes respect and mindfulness towards others' cultural practices and personal boundaries, which would typically require the use of both hands to pass items. Emily's action, while not necessarily harmful, does not fully align with the cultural norms of respect and mindfulness expected in such a setting. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, using only one hand to pass objects, especially in a formal or shared space like a table, is generally considered impolite and disrespectful. The rule-of-thumb emphasizes respect and mindfulness towards others' cultural practices and personal boundaries, which would typically require the use of both hands to ensure the item is passed safely and with consideration for the recipient's comfort. Emily's action, while not necessarily harmful, does not fully align with the cultural norms of respect and mindfulness expected in such a setting. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, using only one hand to pass items, especially to someone seated across the table, is generally considered impolite and disrespectful. The rule-of-thumb emphasizes respect and mindfulness towards others' cultural practices and personal boundaries, which would typically require the use of both hands to show consideration and politeness. Emily's action does not fully align with these cultural norms. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, using only one hand to pass items, especially to someone seated across the table, is generally considered impolite and disrespectful. The rule-of-thumb emphasizes respect and mindfulness towards others' cultural practices and personal boundaries, which would typically require the use of both hands to show consideration and politeness. Emily's action does not align with this cultural expectation. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Vietnam, using only one hand to pass items, especially to someone seated across the table, is generally considered impolite and disrespectful. The rule-of-thumb emphasizes respect and mindfulness towards others' cultural practices and personal boundaries, which would typically require the use of both hands to show consideration and politeness. Emily's action does not align with this cultural expectation."
Vietnam,Water,1017,basic_etiquette,EN_PARA,COUNTRY,NONE,yes,5,no,0.0,24.2751,1017__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=24.0820,24.4477,24.2820,24.2820,24.2820 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1017,basic_etiquette,LOCAL,COUNTRY,NONE,yes,5,no,0.0,16.2089,1017__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=16.5472,16.6861,16.3136,16.6861,14.8116 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1017,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,yes,5,no,0.0,16.1502,1017__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=17.0777,15.7930,15.6849,15.7930,16.4021 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1017,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5,no,0.0,17.0961,1017__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=17.2077,16.3543,17.1905,17.3641,17.3641 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,EN,COUNTRY,MADE_UP,yes,5,no,0.0,25.7255,1018__Water__COUNTRY__MADE_UP,,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=26.2858,25.0939,25.0939,27.0600,25.0939 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,EN,COUNTRY,NONE,yes,5,no,0.0,26.0093,1018__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=27.3772,25.5662,25.3822,25.5662,26.1546 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,EN,NONE,NONE,yes,5,no,0.0,26.5527,1018__Water__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=25.8846,26.3115,26.9174,26.9174,26.7326 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,EN,RULES,NONE,no,5,no,1.0,36.9675,1018__Water__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=49.5080,49.4408,20.1497,19.1999,46.5390 ; raw_outputs=2) No || 2) No || Answer: 2) No || Answer: 2) No || 2) No"
Vietnam,Water,1018,basic_etiquette,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,35.9947,1018__Water__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=46.5961,46.5390,20.1497,20.1497,46.5390 ; raw_outputs=2) No || 2) No || Answer: 2) No || Answer: 2) No || 2) No"
Vietnam,Water,1018,basic_etiquette,EN,RULES,WRONG_RULES,yes,5,no,0.0,17.1987,1018__Water__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=16.7346,17.1531,17.3425,17.3817,17.3817 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,EN,VALUES,NONE,yes,5,no,0.0,4.0166,1018__Water__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=0.0000,0.0000,0.0000,0.0000,20.0830 ; raw_outputs=Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, using the left hand to pass items (such as food) is generally considered impolite, as the right hand is reserved for offering or receiving items with the dominant hand. However, the story specifies that Sarah handed the cookie using her left hand *when Paul asked for one*, indicating that her action was in response to his request. Since Paul explicitly asked for the cookie, and Sarah’s action was a direct response to his request, the act of using her left hand in this context is not inherently unacceptable. The rule-of-thumb focuses on respect and mindfulness in interactions, and in this case, Sarah’s action was mindful of Paul’s request, making it socially acceptable. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, using the left hand to pass items (such as food) is generally considered impolite, as the right hand is reserved for offering or receiving items. This is rooted in cultural norms that prioritize the right hand for positive gestures. However, the story does not indicate that Sarah’s action was intended as a gift or a formal offering, but rather a casual sharing. Since the rule-of-thumb focuses on respect and mindfulness in interactions, and the action was not overtly disrespectful, it is socially acceptable within the given context. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, using the left hand to pass items (such as food) is generally considered impolite, as the right hand is reserved for offering or receiving items with the dominant hand. However, the story specifies that Sarah handed the cookie using her left hand *when Paul asked for one*, implying that Paul explicitly requested the cookie. Since Paul’s request was directed at Sarah and she responded accordingly, the action aligns with the rule-of-thumb of being mindful of personal and cultural boundaries when interacting with others. Thus, Sarah’s action is socially acceptable in this context. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, using the left hand to pass items is generally considered impolite, as the right hand is reserved for offering or receiving items with the dominant hand. However, the story specifies that Sarah handed the cookie using her left hand *when Paul asked for one*, implying that her action was in response to his request. Since Paul explicitly asked for the cookie, and Sarah’s action was a direct response to his request, the act of using her left hand in this context is not inherently disrespectful. The rule-of-thumb emphasizes respect and mindfulness in interactions, but in this case, the specific action (handing the cookie) is not the issue; rather, it is the context of the request that matters. Thus, Sarah’s action is socially acceptable in this scenario. || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,EN_PARA,COUNTRY,NONE,yes,5,no,0.0,32.0532,1018__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=32.3787,32.4022,32.6343,31.4255,31.4255 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,LOCAL,COUNTRY,NONE,yes,5,no,0.0,17.0156,1018__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=17.3945,17.1139,16.9062,16.7572,16.9062 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,yes,5,no,0.0,19.1077,1018__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=18.6996,20.0367,19.2056,18.7982,18.7982 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1018,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5,no,0.0,19.6932,1018__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=20.2255,19.8865,19.4513,19.4513,19.4513 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1019,basic_etiquette,EN,COUNTRY,MADE_UP,yes,5,no,0.0,29.3936,1019__Water__COUNTRY__MADE_UP,,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=27.0566,30.3324,29.2967,29.9500,30.3324 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
