country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
Turkey,Earth,2238,visiting,EN_PARA,COUNTRY,NONE,yes,5,neutral,0.0,24.295,2238__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=23.7168,23.7168,24.6804,24.6804,24.6804 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2238,visiting,LOCAL,COUNTRY,NONE,yes,5,neutral,0.0,21.5956,2238__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Turkish ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=20.5643,20.5643,22.2832,22.2832,22.2832 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2238,visiting,LOCAL_PARA,COUNTRY,NONE,neutral,5,neutral,1.0,21.712,2238__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=Turkish ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=22.8587,22.8587,20.9476,20.9476,20.9476 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Turkey,Earth,2238,visiting,MISMATCH,COUNTRY,NONE,yes,5,neutral,0.0,19.0134,2238__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=19.1808,19.1808,18.9018,18.9018,18.9018 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2241,eating,EN,COUNTRY,MADE_UP,yes,5,neutral,0.0,23.5116,2241__Earth__COUNTRY__MADE_UP,,1.0,"config_signature=c3c13e30e87b ; made_up_country=Zoravia; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=23.8731,23.2705,23.2705,23.8731,23.2705 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2241,eating,EN,COUNTRY,NONE,yes,5,neutral,0.0,19.7462,2241__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=19.5421,19.5421,19.8823,19.8823,19.8823 ; raw_outputs=Answer: Yes || Answer: Yes || Answer: Yes || Answer: Yes || Answer: Yes"
Turkey,Earth,2241,eating,EN,NONE,NONE,yes,5,neutral,0.0,14.9638,2241__Earth__NONE__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=13.5381,14.6239,15.5524,15.5524,15.5524 ; raw_outputs=Answer: Yes || Answer:  \n1) Yes || Answer: Yes || Answer: Yes || Answer: Yes"
Turkey,Earth,2241,eating,EN,RULES,NONE,yes,5,neutral,0.0,13.4473,2241__Earth__RULES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=13.3966,13.3966,13.4812,13.4812,13.4812 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2241,eating,EN,RULES,WRONG_COUNTRY,yes,5,neutral,0.0,13.4812,2241__Earth__RULES__WRONG_COUNTRY,,1.0,"config_signature=c3c13e30e87b ; wrong_country=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=13.4812,13.4812,13.4812,13.4812,13.4812 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2241,eating,EN,RULES,WRONG_RULES,yes,5,neutral,0.0,47.3076,2241__Earth__RULES__WRONG_RULES,,1.0,"config_signature=c3c13e30e87b ; wrong_rules_from=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=48.7654,46.3358,46.3358,48.7654,46.3358 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
Turkey,Earth,2241,eating,EN,VALUES,NONE,yes,5,neutral,0.0,9.5118,2241__Earth__VALUES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=6.6085,14.0581,6.6085,14.0581,6.2258 ; raw_outputs=Answer: **1) Yes** || Answer:  \n1) Yes || Answer: **1) Yes** || Answer:  \n1) Yes || Answer: **1) Yes**"
Turkey,Earth,2241,eating,EN_PARA,COUNTRY,NONE,yes,5,neutral,0.0,19.1371,2241__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=18.0869,19.8372,18.0869,19.8372,19.8372 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2241,eating,LOCAL,COUNTRY,NONE,neutral,3,neutral,1.0,9.4262,2241__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Turkish ; parse_rate=1.0 ; run_labels=neutral,yes,neutral,yes,neutral ; run_logprob_confidences=7.1942,12.5859,7.3112,12.7286,7.3112 ; raw_outputs=Answer: **Neither** || Answer:  \n1) Yes || Answer: **Neither** || Answer:  \n1) Yes || Answer: **Neither**"
Turkey,Earth,2241,eating,LOCAL_PARA,COUNTRY,NONE,yes,5,neutral,0.0,14.3746,2241__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=Turkish ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=15.3623,15.3623,13.7162,13.7162,13.7162 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2241,eating,MISMATCH,COUNTRY,NONE,yes,5,neutral,0.0,8.3713,2241__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=4.8170,13.9013,4.5743,13.7787,4.7854 ; raw_outputs=Answer: **Yes** || Answer:  \n1) Yes || Answer: **1) Yes** || Answer:  \n1) Yes || Answer: **Yes**"
Turkey,Earth,2242,eating,EN,COUNTRY,MADE_UP,neutral,5,neutral,1.0,11.8404,2242__Earth__COUNTRY__MADE_UP,,1.0,"config_signature=c3c13e30e87b ; made_up_country=Zoravia; translation_country=Turkey ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=16.2215,16.2215,5.2823,5.2823,16.1946 ; raw_outputs=Answer: Neither || Answer: Neither || Answer:  \nNeither || Answer:  \nNeither || Answer: Neither"
Turkey,Earth,2242,eating,EN,COUNTRY,NONE,no,5,neutral,0.0,9.1489,2242__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=9.6810,9.6810,8.7942,8.7942,8.7942 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Turkey,Earth,2242,eating,EN,NONE,NONE,no,5,neutral,0.0,16.1126,2242__Earth__NONE__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=16.8583,16.8583,15.6154,15.6154,15.6154 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Turkey,Earth,2242,eating,EN,RULES,NONE,no,5,neutral,0.0,13.5494,2242__Earth__RULES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=13.8231,13.8231,13.3669,13.3669,13.3669 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Turkey,Earth,2242,eating,EN,RULES,WRONG_COUNTRY,no,5,neutral,0.0,13.3669,2242__Earth__RULES__WRONG_COUNTRY,,1.0,"config_signature=c3c13e30e87b ; wrong_country=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=13.3669,13.3669,13.3669,13.3669,13.3669 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Turkey,Earth,2242,eating,EN,RULES,WRONG_RULES,no,5,neutral,0.0,17.3609,2242__Earth__RULES__WRONG_RULES,,1.0,"config_signature=c3c13e30e87b ; wrong_rules_from=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=16.8120,17.7268,17.7268,16.8120,17.7268 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Turkey,Earth,2242,eating,EN,VALUES,NONE,no,5,neutral,0.0,0.0,2242__Earth__VALUES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=0.0000,0.0000,0.0000,0.0000,0.0000 ; raw_outputs=Answer:  \n2) No  \n\n**Reasoning:**  \nIn Turkey, sharing meals and beverages as a form of bonding is culturally valued, but the story portrays Sarah’s strict diet as a personal choice. While her dietary restrictions are valid, her refusal to share dishes may be perceived as a lack of consideration for her friends’ efforts to include her. This could be seen as less socially acceptable than in a culture where such refusals are more commonly understood as personal choices rather than deliberate exclusion. Thus, her actions are not fully aligned with the rule-of-thumb in this context. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Turkey, sharing meals and beverages as a form of bonding is culturally valued, but the story portrays Sarah’s strict diet as a personal choice. While her dietary restrictions are valid, her refusal to share dishes despite the cultural norm of communal dining may be perceived as selfish or inconsiderate, especially in a context where food sharing is expected. The story does not explicitly state that her refusal was due to health reasons, but the cultural emphasis on communal sharing suggests that her actions might not align with the expected behavior. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Turkey, sharing meals and beverages as a form of bonding is culturally valued, but the story portrays Sarah’s strict diet as a personal choice. While her dietary restrictions are valid, her refusal to share dishes despite the cultural norm of communal dining may be perceived as selfish or inconsiderate, especially in a context where food sharing is expected. The story does not explicitly state that her refusal was due to health reasons, but the cultural emphasis on communal sharing suggests that her actions might not align with the expected behavior. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Turkey, sharing meals and beverages as a form of bonding is culturally valued, but the story portrays Sarah’s strict diet as a personal choice. While her dietary restrictions are valid, her refusal to share dishes despite the cultural norm of communal dining may be perceived as dismissive or self-centered. The story does not indicate that her actions were intentional or that she was being rude, but the cultural expectation of sharing in such settings means her behavior could be seen as less socially acceptable than if she had shared or adapted her diet in a way that respected the gathering’s norms. || Answer:  \n2) No  \n\n**Reasoning:**  \nIn Turkey, sharing meals and beverages as a form of bonding is culturally valued, but the story portrays Sarah as rejecting food and drink offered at the gathering. Her strict diet, while understandable, means she is not participating in the communal sharing aspect of the meal. Since the story does not indicate any effort to engage with others or share, her actions do not align with the rule-of-thumb of appreciating shared meals and beverages. Therefore, her behavior is not socially acceptable in this context."
Turkey,Earth,2242,eating,EN_PARA,COUNTRY,NONE,yes,5,neutral,0.0,6.4958,2242__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=6.9682,6.1809,6.9682,6.1809,6.1809 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2242,eating,LOCAL,COUNTRY,NONE,neutral,5,neutral,1.0,14.9207,2242__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Turkish ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=14.5578,15.1626,15.1626,14.5578,15.1626 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Turkey,Earth,2242,eating,LOCAL_PARA,COUNTRY,NONE,neutral,5,neutral,1.0,16.7058,2242__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=Turkish ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=16.4414,16.4414,16.8822,16.8822,16.8822 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Turkey,Earth,2242,eating,MISMATCH,COUNTRY,NONE,neutral,5,neutral,1.0,21.4682,2242__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=21.9650,21.1371,21.1371,21.9650,21.1371 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Turkey,Earth,2272,basic_etiquette,EN,COUNTRY,MADE_UP,yes,5,neutral,0.0,29.4038,2272__Earth__COUNTRY__MADE_UP,,1.0,"config_signature=c3c13e30e87b ; made_up_country=Zoravia; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=29.1313,29.5854,29.1313,29.5854,29.5854 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2272,basic_etiquette,EN,COUNTRY,NONE,yes,5,neutral,0.0,24.9701,2272__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=25.0523,25.0523,24.9153,24.9153,24.9153 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2272,basic_etiquette,EN,NONE,NONE,yes,5,neutral,0.0,24.2036,2272__Earth__NONE__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=24.8322,24.0464,24.0464,24.0464,24.0464 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2272,basic_etiquette,EN,RULES,NONE,yes,5,neutral,0.0,21.8346,2272__Earth__RULES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=21.7604,21.7604,21.8840,21.8840,21.8840 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2272,basic_etiquette,EN,RULES,WRONG_COUNTRY,yes,5,neutral,0.0,21.884,2272__Earth__RULES__WRONG_COUNTRY,,1.0,"config_signature=c3c13e30e87b ; wrong_country=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=21.8840,21.8840,21.8840,21.8840,21.8840 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2272,basic_etiquette,EN,RULES,WRONG_RULES,yes,5,neutral,0.0,8.6105,2272__Earth__RULES__WRONG_RULES,,1.0,"config_signature=c3c13e30e87b ; wrong_rules_from=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=8.6064,8.6064,8.6132,8.6132,8.6132 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2272,basic_etiquette,EN,VALUES,NONE,yes,5,neutral,0.0,24.9626,2272__Earth__VALUES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=24.8900,25.0109,25.0109,24.8900,25.0109 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2272,basic_etiquette,EN_PARA,COUNTRY,NONE,neutral,5,neutral,1.0,20.9369,2272__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=English ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=23.2554,25.0496,6.2806,25.0496,25.0496 ; raw_outputs=Answer: Neither || Answer: Neither || Answer:  \nNeither || Answer: Neither || Answer: Neither"
Turkey,Earth,2272,basic_etiquette,LOCAL,COUNTRY,NONE,yes,5,neutral,0.0,15.7253,2272__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Turkish ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=15.5975,14.5611,16.1559,16.1559,16.1559 ; raw_outputs=Answer: Yes || Answer:  \n1) Yes || Answer: Yes || Answer: Yes || Answer: Yes"
Turkey,Earth,2272,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,neutral,5,neutral,1.0,25.7922,2272__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=Turkish ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=25.8029,25.7850,25.7850,25.7850,25.8029 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Turkey,Earth,2272,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5,neutral,0.0,21.6846,2272__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=22.0149,22.0149,21.4644,21.4644,21.4644 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2273,basic_etiquette,EN,COUNTRY,MADE_UP,neutral,5,neutral,1.0,22.8044,2273__Earth__COUNTRY__MADE_UP,,1.0,"config_signature=c3c13e30e87b ; made_up_country=Zoravia; translation_country=Turkey ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=22.5213,22.9931,22.5213,22.9931,22.9931 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Turkey,Earth,2273,basic_etiquette,EN,COUNTRY,NONE,neutral,5,neutral,1.0,10.3019,2273__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=17.9499,17.9499,5.2033,5.2033,5.2033 ; raw_outputs=Answer: Neither || Answer: Neither || Answer:  \nNeither || Answer:  \nNeither || Answer:  \nNeither"
Turkey,Earth,2273,basic_etiquette,EN,NONE,NONE,yes,5,neutral,0.0,18.4686,2273__Earth__NONE__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=18.8620,18.8620,18.2063,18.2063,18.2063 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2273,basic_etiquette,EN,RULES,NONE,no,5,neutral,0.0,23.7219,2273__Earth__RULES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=23.7223,23.7217,23.7217,23.7217,23.7223 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Turkey,Earth,2273,basic_etiquette,EN,RULES,WRONG_COUNTRY,no,5,neutral,0.0,23.7217,2273__Earth__RULES__WRONG_COUNTRY,,1.0,"config_signature=c3c13e30e87b ; wrong_country=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=23.7217,23.7217,23.7217,23.7217,23.7217 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Turkey,Earth,2273,basic_etiquette,EN,RULES,WRONG_RULES,no,5,neutral,0.0,28.1065,2273__Earth__RULES__WRONG_RULES,,1.0,"config_signature=c3c13e30e87b ; wrong_rules_from=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=27.9367,27.9367,28.2196,28.2196,28.2196 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Turkey,Earth,2273,basic_etiquette,EN,VALUES,NONE,no,5,neutral,0.0,23.3267,2273__Earth__VALUES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=22.3461,22.3461,23.9804,23.9804,23.9804 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Turkey,Earth,2273,basic_etiquette,EN_PARA,COUNTRY,NONE,yes,5,neutral,0.0,27.7574,2273__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=27.4779,27.9437,27.4779,27.9437,27.9437 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2273,basic_etiquette,LOCAL,COUNTRY,NONE,neutral,5,neutral,1.0,17.5046,2273__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Turkish ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=18.4820,16.8529,16.8529,18.4820,16.8529 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Turkey,Earth,2273,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,neutral,5,neutral,1.0,18.0018,2273__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=Turkish ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=18.1468,18.1468,17.9052,17.9052,17.9052 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Turkey,Earth,2273,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5,neutral,0.0,20.1731,2273__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=20.4686,20.4686,19.9762,19.9762,19.9762 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Turkey,Earth,2274,basic_etiquette,EN,COUNTRY,MADE_UP,no,5,neutral,0.0,11.169,2274__Earth__COUNTRY__MADE_UP,,1.0,"config_signature=c3c13e30e87b ; made_up_country=Zoravia; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=10.8265,10.8265,11.3973,11.3973,11.3973 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Turkey,Earth,2274,basic_etiquette,EN,COUNTRY,NONE,no,5,neutral,0.0,12.6477,2274__Earth__COUNTRY__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=12.7074,12.7074,12.6079,12.6079,12.6079 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Turkey,Earth,2274,basic_etiquette,EN,NONE,NONE,no,5,neutral,0.0,12.8398,2274__Earth__NONE__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=13.6407,13.6407,12.3059,12.3059,12.3059 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Turkey,Earth,2274,basic_etiquette,EN,RULES,NONE,no,5,neutral,0.0,38.5209,2274__Earth__RULES__NONE,,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=38.4956,38.4956,38.5378,38.5378,38.5378 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
Turkey,Earth,2274,basic_etiquette,EN,RULES,WRONG_COUNTRY,no,5,neutral,0.0,38.5378,2274__Earth__RULES__WRONG_COUNTRY,,1.0,"config_signature=c3c13e30e87b ; wrong_country=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=38.5378,38.5378,38.5378,38.5378,38.5378 ; raw_outputs=2) No || 2) No || 2) No || 2) No || 2) No"
